Companyname	attribute	value	fiscial_year	quarter	date_inserted	source	unit
Nelly	Summa anläggningstillgångar	416.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Varulager	186.8	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kortfristiga ej räntebärande fordringar	41.9	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Likvida medel	190.4	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa omsättningstillgångar	419.1	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa tillgångar	835.8	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital	225.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avsättningar	0.0	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (lång)	69.6	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (lång)	166.6	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa långfristiga skulder	236.2	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (kort)	94.0	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leverantörsskulder	115.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (kort)	46.8	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Upplupna kostnader och förutbetalda intäkter	117.4	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa kortfristiga skulder	373.9	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital och skulder	835.8	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde löpande verksamheten före förändringar i rörelsekapitalet	34.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Förändringar i rörelsekapitalet	-53.2	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde från rörelsen	-18.5	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Investeringar i anläggningstillgångar	-3.1	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från investeringsverksamheten	-3.1	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från finansieringsverksamheten	-7.9	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Periodens förändring av likvida medel	-29.5	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättningstillväxt	1.4	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Returgrad	27.1	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Lager som andel av nettoomsättning R12	17.3	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Försäljningsandel egna varumärken	45.2	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader som andel av nettoomsättningen	11.7	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Marknadsföringskostnader som andel av nettoomsättningen	9.9	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Antal aktiva kunder i Norden R12 (000)	911	2024	3	2026-04-02 13:20:48+00	report	st
Nelly	Antal besök i Norden (000)	19186	2024	3	2026-04-02 13:20:48+00	report	st
Nelly	Antal ordrar i Norden (000)	352	2024	3	2026-04-02 13:20:48+00	report	st
Nelly	Genomsnittlig kundkorg i Norden	832	2024	3	2026-04-02 13:20:48+00	report	SEK
Nelly	Konverteringsgrad i Norden	1.8	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Antal anställda	151	2024	3	2026-04-02 13:20:48+00	report	st
Nelly	Andel kvinnliga anställda	64	2024	3	2026-04-02 13:20:48+00	report	%
Nelly	Avskrivningar av materiella anläggningstillgångar	-1.2	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av immateriella anläggningstillgångar	-2.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (ej inkluderat IFRS 16)	-3.9	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av nyttjanderättstillgångar	-9.3	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (Inkluderat IFRS 16)	-13.2	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Sverige	122.7	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Norden inklusive Sverige	235.0	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Övriga världen	4.6	2024	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning	318.4	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kostnad sålda varor	-148.7	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttoresultat	169.7	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttomarginal	53.3	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader	-40.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Marknadsföringskostnader	-31.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Administrations- och övriga rörelsekostnader	-61.9	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelseresultat	36.2	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelsemarginal	11.4	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Finansnetto	-0.1	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat före skatt	36.1	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Skatt	0.2	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat efter skatt	36.3	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat per aktie	1.21	2024	4	2026-04-02 13:20:48+00	report	SEK
Nelly	Utestående aktier	30.0	2024	4	2026-04-02 13:20:48+00	report	Milj
Nelly	Goodwill	39.7	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga immateriella anläggningstillgångar	38.3	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Materiella anläggningstillgångar	12.6	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nyttjanderättstillgångar	238.4	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Uppskjuten skattefordran	76.2	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Depositioner	38.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa anläggningstillgångar	443.3	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Varulager	172.6	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kortfristiga ej räntebärande fordringar	55.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Likvida medel	196.9	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa omsättningstillgångar	424.6	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa tillgångar	867.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital	237.1	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avsättningar	0.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (lång)	42.9	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (lång)	224.6	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa långfristiga skulder	267.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (kort)	35.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leverantörsskulder	85.4	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (kort)	81.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Upplupna kostnader och förutbetalda intäkter	161.1	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa kortfristiga skulder	363.3	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital och skulder	867.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde löpande verksamheten före förändringar i rörelsekapitalet	55.3	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Förändringar i rörelsekapitalet	16.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde från rörelsen	71.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Investeringar i anläggningstillgångar	-2.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från investeringsverksamheten	-2.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från finansieringsverksamheten	-32.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Periodens förändring av likvida medel	36.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättningstillväxt	5.5	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Returgrad	27.9	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Lager som andel av nettoomsättning R12	15.8	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Försäljningsandel egna varumärken	47.2	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader som andel av nettoomsättningen	12.7	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Marknadsföringskostnader som andel av nettoomsättningen	9.7	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Antal aktiva kunder i Norden R12 (000)	926	2024	4	2026-04-02 13:20:48+00	report	st
Nelly	Antal besök i Norden (000)	25104	2024	4	2026-04-02 13:20:48+00	report	st
Nelly	Antal ordrar i Norden (000)	529	2024	4	2026-04-02 13:20:48+00	report	st
Nelly	Genomsnittlig kundkorg i Norden	726	2024	4	2026-04-02 13:20:48+00	report	SEK
Nelly	Konverteringsgrad i Norden	2.1	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Antal anställda	150	2024	4	2026-04-02 13:20:48+00	report	st
Nelly	Andel kvinnliga anställda	64	2024	4	2026-04-02 13:20:48+00	report	%
Nelly	Avskrivningar av materiella anläggningstillgångar	-1.0	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av immateriella anläggningstillgångar	-3.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (ej inkluderat IFRS 16)	-4.8	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av nyttjanderättstillgångar	-8.9	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (Inkluderat IFRS 16)	-13.7	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Sverige	160.1	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Norden inklusive Sverige	312.5	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Övriga världen	5.9	2024	4	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning	247.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kostnad sålda varor	-119.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttoresultat	127.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttomarginal	51.6	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader	-30.3	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Marknadsföringskostnader	-24.4	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Administrations- och övriga rörelsekostnader	-53.1	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelseresultat	19.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelsemarginal	8.0	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Finansnetto	-3.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat före skatt	16.2	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Skatt	0.1	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat efter skatt	16.3	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat per aktie	0.54	2025	1	2026-04-02 13:20:48+00	report	SEK
Nelly	Utestående aktier	30.0	2025	1	2026-04-02 13:20:48+00	report	Milj
Nelly	Goodwill	39.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga immateriella anläggningstillgångar	37.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Materiella anläggningstillgångar	11.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nyttjanderättstillgångar	230.1	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Uppskjuten skattefordran	76.3	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Depositioner	37.0	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa anläggningstillgångar	432.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Varulager	202.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kortfristiga ej räntebärande fordringar	38.4	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Likvida medel	172.6	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa omsättningstillgångar	413.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa tillgångar	846.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital	253.4	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avsättningar	0.0	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (lång)	42.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (lång)	217.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa långfristiga skulder	260.6	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (kort)	34.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leverantörsskulder	111.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (kort)	59.1	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Upplupna kostnader och förutbetalda intäkter	126.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa kortfristiga skulder	332.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital och skulder	846.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde löpande verksamheten före förändringar i rörelsekapitalet	29.4	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Förändringar i rörelsekapitalet	-42.4	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde från rörelsen	-13.0	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Investeringar i anläggningstillgångar	-3.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från investeringsverksamheten	-3.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från finansieringsverksamheten	-7.7	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Periodens förändring av likvida medel	-24.2	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättningstillväxt	11.5	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Returgrad	24.8	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Lager som andel av nettoomsättning R12	18.1	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Försäljningsandel egna varumärken	50.1	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader som andel av nettoomsättningen	12.2	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Marknadsföringskostnader som andel av nettoomsättningen	9.9	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Antal aktiva kunder i Norden R12 (000)	928	2025	1	2026-04-02 13:20:48+00	report	st
Nelly	Antal besök i Norden (000)	21553	2025	1	2026-04-02 13:20:48+00	report	st
Nelly	Antal ordrar i Norden (000)	399	2025	1	2026-04-02 13:20:48+00	report	st
Nelly	Genomsnittlig kundkorg i Norden	752	2025	1	2026-04-02 13:20:48+00	report	SEK
Nelly	Konverteringsgrad i Norden	1.9	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Antal anställda	145	2025	1	2026-04-02 13:20:48+00	report	st
Nelly	Andel kvinnliga anställda	63	2025	1	2026-04-02 13:20:48+00	report	%
Nelly	Avskrivningar av materiella anläggningstillgångar	-1.1	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av immateriella anläggningstillgångar	-3.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (ej inkluderat IFRS 16)	-4.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av nyttjanderättstillgångar	-8.3	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (Inkluderat IFRS 16)	-13.2	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Sverige	126.5	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Norden inklusive Sverige	239.8	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Övriga världen	7.9	2025	1	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning	361.7	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kostnad sålda varor	-164.7	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttoresultat	196.9	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttomarginal	54.5	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader	-42.7	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Marknadsföringskostnader	-36.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Administrations- och övriga rörelsekostnader	-62.6	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelseresultat	55.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelsemarginal	15.3	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Finansnetto	-3.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat före skatt	52.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Skatt	0.1	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat efter skatt	52.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat per aktie	1.75	2025	2	2026-04-02 13:20:48+00	report	SEK
Nelly	Utestående aktier	30.0	2025	2	2026-04-02 13:20:48+00	report	Milj
Nelly	Goodwill	39.7	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga immateriella anläggningstillgångar	41.7	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Materiella anläggningstillgångar	12.1	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nyttjanderättstillgångar	221.9	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Uppskjuten skattefordran	76.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Depositioner	37.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa anläggningstillgångar	428.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Varulager	172.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kortfristiga ej räntebärande fordringar	53.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Likvida medel	259.6	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa omsättningstillgångar	485.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa tillgångar	913.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital	306.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avsättningar	0.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (lång)	37.6	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (lång)	210.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa långfristiga skulder	248.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (kort)	33.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leverantörsskulder	119.3	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (kort)	71.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Upplupna kostnader och förutbetalda intäkter	135.0	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa kortfristiga skulder	359.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital och skulder	913.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde löpande verksamheten före förändringar i rörelsekapitalet	64.9	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Förändringar i rörelsekapitalet	39.3	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde från rörelsen	104.1	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Investeringar i anläggningstillgångar	-9.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från investeringsverksamheten	-9.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde till/från finansieringsverksamheten	-7.9	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Periodens förändring av likvida medel	87.1	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättningstillväxt	15.1	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Returgrad	28.4	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Lager som andel av nettoomsättning R12	14.7	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Försäljningsandel egna varumärken	54.8	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader som andel av nettoomsättningen	11.8	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Marknadsföringskostnader som andel av nettoomsättningen	10.0	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Antal aktiva kunder i Norden R12 (000)	968	2025	2	2026-04-02 13:20:48+00	report	st
Nelly	Antal besök i Norden (000)	26925	2025	2	2026-04-02 13:20:48+00	report	st
Nelly	Antal ordrar i Norden (000)	574	2025	2	2026-04-02 13:20:48+00	report	st
Nelly	Genomsnittlig kundkorg i Norden	754	2025	2	2026-04-02 13:20:48+00	report	SEK
Nelly	Konverteringsgrad i Norden	2.1	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Antal anställda	157	2025	2	2026-04-02 13:20:48+00	report	st
Nelly	Andel kvinnliga anställda	64	2025	2	2026-04-02 13:20:48+00	report	%
Nelly	Avskrivningar av materiella anläggningstillgångar	-1.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av immateriella anläggningstillgångar	-3.8	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (ej inkluderat IFRS 16)	-4.9	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar av nyttjanderättstillgångar	-8.3	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avskrivningar (Inkluderat IFRS 16)	-13.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Sverige	191.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Norden inklusive Sverige	352.4	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning Övriga världen	9.2	2025	2	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nettoomsättning	283.7	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kostnad sålda varor	-122.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttoresultat	161.2	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Bruttomarginal	56.8	2025	3	2026-04-02 13:20:48+00	report	%
Nelly	Lagerhanterings- och distributionskostnader	-31.3	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Marknadsföringskostnader	-26.8	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Administrations- och övriga rörelsekostnader	-59.9	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelseresultat	43.3	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Rörelsemarginal	15.3	2025	3	2026-04-02 13:20:48+00	report	%
Nelly	Finansiella intäkter	0.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Finansiella kostnader	-2.3	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat före skatt	41.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Skatt	0.1	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat efter skatt	41.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Resultat per aktie	1.38	2025	3	2026-04-02 13:20:48+00	report	SEK
Nelly	Utestående aktier	30.0	2025	3	2026-04-02 13:20:48+00	report	Milj
Nelly	Goodwill	39.7	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga immateriella anläggningstillgångar	43.2	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Materiella anläggningstillgångar	11.1	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Nyttjanderättstillgångar	263.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Uppskjuten skattefordran	76.4	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Depositioner	37.1	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa anläggningstillgångar	471.1	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Varulager	227.8	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kortfristiga ej räntebärande fordringar	49.3	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Likvida medel	226.7	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa omsättningstillgångar	503.8	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa tillgångar	974.9	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital	347.9	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Avsättningar	1.4	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (lång)	37.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (lång)	247.7	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa långfristiga skulder	286.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leasingskulder (kort)	38.9	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Leverantörsskulder	137.8	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Övriga skulder (kort)	49.2	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Upplupna kostnader och förutbetalda intäkter	114.5	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa kortfristiga skulder	340.4	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Summa eget kapital och skulder	974.9	2025	3	2026-04-02 13:20:48+00	report	MSEK
Nelly	Kassaflöde löpande verksamheten före förändringar i rörelsekapitalet	54.0	2025	3	2026-04-02 13:20:48+00	report	MSEK
